0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255
0.0,0.0,0.47631723,0.0,0.18954247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9385569,0.0,0.0,0.14118025,0.8895252,0.0,0.0,0.49377793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15784474,0.0,0.0,0.0,0.0,0.0,0.8503279,0.7676853,0.0,0.1503286,0.0,0.0,0.48235625,0.35819748,0.001633627,0.13955773,0.0,2.2483766,0.22044808,0.40539402,0.023547491,0.0035040148,0.0,1.3302976,0.1781737,0.050009944,0.0,0.038734566,0.22434686,0.0,0.0,0.24271509,0.37797225,1.0799513,0.0,0.0,0.0,0.0,0.0,0.0,0.27495044,0.049169593,0.0,0.17448066,0.20369947,0.0,0.066317886,0.0,0.0,0.0,0.25200513,0.13223085,0.49672768,0.0,0.0,0.024048153,0.0,0.0,0.0,0.0,0.21195386,0.0,0.0,0.08996233,0.0,0.0,0.0,0.18836252,0.0,0.00935455,1.2754042,0.0,0.56451356,0.79384637,0.0,0.0,0.0,0.23550959,0.0,0.6543012,0.0,0.012566755,0.0,0.17397362,0.34188363,0.0,0.0,0.1355013,0.0,0.0,0.18585564,0.2345038,0.1103566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060491595,0.42825928,0.0,0.24444652,9.627966,0.72837377,0.2993658,0.6078357,0.110056534,0.0,0.07445229,0.0,0.0,0.0,0.0,0.13367735,0.0,0.0,0.027532205,0.0,0.08184137,0.34890443,1.2018554,0.0,0.0,0.0,0.22054626,1.0989478,0.09151857,0.92582995,0.0,0.0,0.36926293,0.026395531,0.22581089,0.3604496,0.0,0.0,0.5991208,0.0,0.51319313,0.0,0.0,0.3799355,0.0,0.1853242,0.0,0.0,2.9960825,0.09727224,0.0,0.0,0.07062929,0.0,0.0,0.0,0.046237368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048555653,0.0,0.0,0.9722765,0.3290294,0.4607004,0.0,0.7573101,0.0,0.5501967,0.0,0.0,0.27399853,0.0,0.07491623,0.0,0.0,0.060035862,0.0,0.0,0.117034346,0.0,0.0,0.28310916,0.0,0.0,0.0,0.7786043,0.0,0.0,8.727102,0.0,0.0,0.0,0.21811295,0.0,0.17249867,0.0,0.5891104,0.084261626,0.0,0.94734484,0.042651635,0.46045113,0.0,0.0,0.14473121,0.0,0.0,0.0,0.3099869,0.0,0.0,0.21420912,0.115831204,0.0,0.0,0.0,0.0,0.0,0.58583975
0.0,0.029083924,0.49834317,0.0,0.6185985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1065251,0.0,0.0,0.078703694,1.3995769,0.0,0.0,0.5722192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14229964,0.0,0.0,0.0,0.0,0.0,0.89158505,0.9809405,0.0,0.14811039,0.0,0.0,0.4467577,0.4156391,0.1689797,0.0,0.29748136,2.0103087,0.41305968,0.66468287,0.0,0.00044048083,0.0,1.1881764,0.37117758,0.119098485,0.0,0.31720692,0.47618908,0.0,0.0,0.11522312,0.47656587,1.329704,0.0,0.0,0.0,0.0,0.0,0.0,0.35968685,0.0,0.0,0.14840491,0.13479358,0.0,0.08425359,0.0,0.0,0.0,0.14554726,0.1827889,0.36375642,0.0,0.0,0.18435316,0.0,0.045538343,0.0,0.0,0.42629364,0.0,0.0,0.10515348,0.0,0.0,0.0,0.12746614,0.0,0.0,1.409773,0.0,0.9994936,1.1416953,0.0,0.0,0.0,0.28477967,0.0,0.700521,0.0,0.26879695,0.0,0.083611,0.3273209,0.0,0.0,0.0,0.0,0.0,0.17403263,0.27368572,0.26699093,0.0,0.0,0.0,0.0,0.0,0.039173,0.0,0.0,0.0,0.00495091,0.6404586,0.0,0.3199462,9.029257,1.3470596,0.25301093,0.6775282,0.04981011,0.0,0.0,0.0,0.0,0.0,0.0,0.031498365,0.0,0.0,0.109080754,0.0,0.07318542,0.17709573,1.3081313,0.0,0.0,0.0,0.0,1.4744924,0.0,0.917904,0.0,0.0,0.6989816,0.0,0.27296388,0.49319845,0.0,0.0,0.45392233,0.0,0.91380346,0.0,0.0,0.03604157,0.0,0.25065467,0.0,0.0,2.9306805,0.20883635,0.0,0.0,0.0,0.0,0.0,0.0,0.18676256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1280941,0.5467555,0.41643092,0.0,0.80476,0.0,0.92650425,0.0,0.0,0.4221942,0.0,0.082281195,0.0,0.0,0.07614123,0.0,0.0,0.12930809,0.0,0.0,0.6089309,0.0,0.0,0.0,1.063904,0.0,0.0,8.346924,0.0,0.0,0.0,0.48167604,0.0,0.59510297,0.0,0.6598616,0.0,0.0,1.1083947,0.15418653,0.53799886,0.0,0.0,0.018927792,0.0,0.0,0.0,0.29051352,0.0,0.0,0.18143897,0.09143143,0.0,0.0,0.0,0.0,0.0,0.9420795
0.0,0.06358321,0.54474264,0.0,0.5373308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0975306,0.0,0.0,0.16604233,1.1885524,0.0,0.0,0.5049999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12497256,0.0,0.0,0.0,0.0,0.0,0.8798613,0.95811784,0.0,0.06596351,0.0,0.0,0.5896982,0.4050583,0.0,0.037769314,0.20983405,2.1783633,0.41753137,0.4876828,0.0,0.0,0.0,1.3175884,0.27035367,0.054398593,0.0,0.2140692,0.42308438,0.0,0.0,0.10030034,0.3932734,1.2141092,0.0,0.0,0.0,0.0,0.0,0.0,0.40488872,0.0,0.0,0.09942041,0.26158845,0.0,0.08791698,0.0,0.0,0.0,0.21667045,0.051139213,0.47712606,0.0,0.0,0.09658401,0.0,0.0,0.0,0.0,0.38107568,0.0,0.0,0.12526728,0.0,0.0,0.0,0.12779243,0.0,0.0,1.310801,0.0,0.8412237,0.9576089,0.0,0.0,0.0,0.30023995,0.0,0.7700368,0.0,0.05926765,0.0,0.10554281,0.24973178,0.0,0.0,0.016988028,0.0,0.0,0.12777731,0.21660914,0.1786566,0.0,0.0,0.0,0.0,0.0,0.09071029,0.0,0.0,0.0,0.030102039,0.49709922,0.0,0.2833635,9.248445,1.0309057,0.34577903,0.6674767,0.08518002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07404032,0.0,0.08224419,0.22138116,1.2994324,0.0,0.0,0.0,0.1776964,1.218069,0.1669519,0.95763206,0.0,0.0,0.5060295,0.0,0.12577783,0.37942046,0.0,0.0,0.54919404,0.0,0.74347764,0.0,0.0,0.3701476,0.0,0.2488823,0.0,0.0,2.9347281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25125778,0.0,0.02837666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1782913,0.47774252,0.40500093,0.0,0.8051774,0.0,0.7710919,0.0,0.0,0.35424903,0.0,0.022651125,0.0,0.0,0.16838458,0.0,0.0,0.22777903,0.0,0.0,0.35641512,0.0,0.0,0.0,0.9900617,0.0,0.0,8.305115,0.0,0.0,0.0,0.24510822,0.0,0.32045555,0.0,0.61101615,0.0,0.0,1.200533,0.09815675,0.43124574,0.0,0.0,0.15774585,0.0,0.0,0.0,0.2972799,0.0,0.0,0.2624911,0.020759905,0.0,0.0,0.0,0.0,0.0,0.83959526
0.0,0.0,0.46026754,0.0,0.0369514,0.0,0.0,0.0,0.0,0.0,0.055525966,0.0,0.86387575,0.0,0.0,0.13020828,0.80547124,0.0,0.0,0.5194248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021158755,0.0,0.0,0.0,0.0,0.026950214,0.97045094,0.8458188,0.0,0.09804821,0.0,0.0,0.55734885,0.3125584,0.0,0.13044107,0.0,2.0264165,0.30174875,0.3475076,0.10516334,0.008590678,0.0,1.2858489,0.28632292,0.0,0.0,0.0,0.038795296,0.0,0.0,0.2411045,0.40614682,0.85196,0.0,0.0,0.0,0.0,0.0,0.0,0.16012391,0.039781585,0.0,0.24979357,0.1780301,0.0,0.20951419,0.0,0.0,0.0067006825,0.0833545,0.09293444,0.18174182,0.0,0.0,0.13265535,0.0,0.0,0.0,0.0,0.25171342,0.0,0.0,0.0,0.0,0.0,0.0,0.22518821,0.0,0.0,0.9790341,0.0,0.5217292,0.7805487,0.0,0.0,0.0,0.19827355,0.0,0.56545895,0.0,0.0469306,0.0,0.22614288,0.4789029,0.0,0.0,0.18231301,0.0,0.050356228,0.044950586,0.13819236,0.30020598,0.0,0.0,0.0,0.0,0.0,0.091506355,0.0,0.0,0.0,0.08857438,0.59721535,0.0,0.051844012,9.797395,0.668046,0.060948856,0.47825283,0.047446582,0.0,0.22324638,0.0,0.0,0.0,0.0,0.02964018,0.0,0.0,0.0,0.0,0.08583892,0.3880687,1.0832472,0.0,0.0,0.044889394,0.056794237,1.0143033,0.03052174,0.85009074,0.0,0.0,0.60060805,0.012658032,2.9621395e-05,0.33124357,0.0,0.0,0.43454796,0.0,0.7017469,0.0,0.0,0.14669292,0.0,0.2958381,0.0,0.0,3.1374948,0.28248274,0.0,0.0,0.10854544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12684384,0.0,0.0,0.9431142,0.2563047,0.49033588,0.0,0.66524756,0.0,0.6636512,0.03091953,0.0,0.15403181,0.0,0.13385548,0.0,0.0,0.048552066,0.0,0.0,0.0,0.043873183,0.0,0.45231587,0.0,0.0,0.0,0.784073,0.0,0.0,8.667205,0.0,0.0,0.0,0.13187131,0.0,0.39030197,0.0,0.5246704,0.15544796,0.0,0.9704044,0.08134546,0.43714955,0.0,0.0,0.19007665,0.0,0.0,0.0,0.33138508,0.0,0.0,0.08882215,0.0074170455,0.0,0.0,0.0,0.0,0.0,0.5205663
0.0,0.0,0.6467938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07416664,0.0,0.7553854,0.0,0.0,0.18468648,0.899297,0.0,0.0,0.5702404,0.0,0.0,0.0,0.0745375,0.0,0.0,0.0,0.0,0.0,0.05569208,0.0,0.0,0.0,0.046346124,0.051076327,1.0374001,0.74005383,0.0,0.14928171,0.0,0.0,0.3904034,0.37923685,0.0,0.1352193,0.0,1.8740902,0.31102365,0.3379105,0.0,0.022377443,0.0,1.2663065,0.35226646,0.13415037,0.0,0.032898974,0.0,0.0,0.0,0.07710225,0.33684874,0.9160631,0.0,0.0,0.0,0.0,0.0,0.0,0.049984552,0.0,0.0,0.054681875,0.12157045,0.0,0.027438475,0.0,0.0,0.0,0.014781416,0.12743539,0.22945446,0.0,0.0,0.021440012,0.0,0.0,0.0,0.0,0.14376819,0.0,0.0029671977,0.0,0.0,0.0,0.0,0.08236859,0.0,0.0,1.0859288,0.0,0.7671136,0.77943707,0.0,0.0,0.0,0.27790692,0.0,0.5489646,0.0,0.035391048,0.0,0.052349657,0.47237757,0.0,0.0,0.21163958,0.0,0.0,0.16399595,0.15025643,0.25854996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13787651,0.65409374,0.0,0.19206636,10.19472,0.8006055,0.07854829,0.5432046,0.0,0.0,0.10723331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08201124,0.25816584,0.96545386,0.0,0.0,0.03284871,0.0,0.9669482,0.0,0.78054404,0.0,0.0,0.42795345,0.0,0.15836622,0.39957386,0.0,0.0,0.4304584,0.0,0.5972734,0.0,0.0,0.07294013,0.0,0.27380604,0.0,0.0,2.9588008,0.30510673,0.0,0.0,0.17166686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9580215,0.37914225,0.29803452,0.0,0.6832364,0.0,0.811177,0.0,0.0,0.277571,0.0,0.10232105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5023328,0.0,0.0,0.0,0.768976,0.0,0.0,9.050422,0.0,0.0,0.0,0.22888023,0.0,0.23849429,0.0,0.56693345,0.0,0.0,0.95186216,0.31318784,0.46309742,0.0,0.0,0.0963943,0.0,0.0,0.0,0.35769442,0.0,0.0,0.045723293,0.018708732,0.0,0.0,0.0,0.0,0.0,0.7125851
0.0,0.0,0.3849954,0.0,0.35718846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1935498,0.0,0.0,0.04257786,0.9715339,0.0,0.0,0.4092136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8812631,1.1525656,0.03489222,0.0,0.0,0.0,0.9361366,0.27885902,0.0,0.23633932,0.030900517,2.085873,0.41864303,0.4472105,0.15518871,0.0,0.0,1.2520307,0.26276517,0.0,0.0,0.0058884127,0.20333098,0.0,0.0,0.37721026,0.42657474,0.892014,0.0,0.0,0.0,0.0,0.0,0.0,0.5418172,0.26512074,0.0,0.32961074,0.19965082,0.15394953,0.17576514,0.0033687758,0.0,0.19517644,0.2440728,0.005975577,0.2416859,0.0,0.0,0.22596367,0.0,0.0,0.0,0.0,0.3416246,0.05140262,0.0,0.16954437,0.0,0.0,0.0,0.36031953,0.0,0.0,1.0366648,0.0,0.45097473,0.84049547,0.0,0.0,0.0,0.15251613,0.0,0.5507107,0.0,0.04853235,0.0,0.38443545,0.45780474,0.0,0.0,0.05612887,0.0,0.17416853,0.0,0.18020903,0.31845543,0.0,0.0,0.0,0.0,0.0,0.09512614,0.0,0.0,0.0,0.0,0.5896834,0.0,0.013935844,9.140334,0.710692,0.122982346,0.49892932,0.2596784,0.0,0.2205568,0.092418596,0.0,0.0,0.0,0.18596728,0.0,0.036584564,0.0,0.0,0.015927995,0.45334825,1.2647569,0.0,0.0,0.11814005,0.05515295,1.1213313,0.22353765,0.94849056,0.0,0.0,0.66799486,0.14344917,0.098061144,0.31246933,0.0,0.0,0.38429236,0.0,0.836198,0.0,0.0,0.36159998,0.032238103,0.34126496,0.0,0.0,3.1588123,0.26048562,0.0,0.0,0.05930166,0.0,0.0,0.0,0.09888168,0.072349794,0.0,0.0,0.0,0.0,0.0,0.0,0.25739208,0.0,0.0,1.0872877,0.24273379,0.6013951,0.0,0.6927151,0.0,0.6206427,0.066538,0.0,0.07404953,0.0,0.121458545,0.0,0.0,0.2769689,0.0,0.0,0.021096542,0.05489338,0.0,0.35208443,0.0,0.0,0.0,1.0019876,0.0,0.0,7.972284,0.0,0.0,0.07254139,0.14783873,0.20790018,0.5295162,0.0,0.3592145,0.20956679,0.05851193,1.0298468,0.0,0.38588232,0.0,0.0,0.28830233,0.0,0.0,0.0,0.2734938,0.0,0.0,0.11863322,0.0,0.0,0.0,0.0,0.0,0.0,0.5720174
0.0,0.0,0.40611097,0.0,0.14448096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0362034,0.0,0.0,0.041269932,0.82716936,0.0,0.0,0.43692607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017793715,0.0,0.0,0.0,0.0,0.0,0.80508167,1.0450783,0.0060717105,0.0,0.0,0.0,0.7495404,0.25623384,0.0,0.19756082,0.0,2.1565669,0.37615117,0.38622627,0.22829027,0.0,0.0,1.291556,0.24551326,0.0,0.0,0.0,0.07625545,0.0,0.0,0.35343727,0.4974624,0.8594899,0.0,0.0,0.0,0.0,0.0,0.0,0.4273593,0.34506842,0.0,0.386901,0.17739403,0.18414278,0.2607706,0.07591839,0.0,0.21734346,0.21975915,0.037636623,0.22702423,0.0,0.0,0.19671078,0.0,0.0,0.0,0.0,0.31692603,0.017269038,0.0,0.09519186,0.0,0.0,0.0,0.3336742,0.0,0.0,1.0155783,0.0,0.34817538,0.80848294,0.0,0.0,0.0,0.13517733,0.0,0.5170771,0.0,0.0,0.0,0.38354498,0.41991112,0.0,0.0,0.09129603,0.0,0.26840472,0.0,0.20819287,0.3166645,0.0,0.0,0.0,0.0,0.0,0.07508347,0.0,0.0,0.0,0.042637173,0.48947325,0.0,0.0,9.273733,0.6159016,0.06432457,0.41575754,0.29779166,0.0,0.2365118,0.16818024,0.0,0.0,0.0,0.17161489,0.0,0.024549026,0.0,0.0,0.0,0.54178363,1.2254947,0.0,0.0,0.12722497,0.08751792,1.0822982,0.21503031,0.8788165,0.0,0.0,0.66484606,0.2205972,0.02250488,0.27761889,0.0,0.0,0.45896158,0.0,0.81105214,0.0,0.0,0.3547281,0.040976703,0.33485696,0.0,0.0,3.1873393,0.3314383,0.0,0.0,0.08633354,0.0,0.0,0.0,0.0,0.029742757,0.0,0.0,0.0,0.0,0.075942926,0.0,0.2888672,0.0,0.0,1.0179738,0.19369628,0.6135753,0.0,0.7104639,0.0,0.5563211,0.086780004,0.0,0.05634362,0.0,0.16508438,0.0,0.0,0.22054909,0.0,0.0,0.0,0.08177843,0.015369266,0.28322133,0.0,0.0,0.0,0.8747929,0.0,0.0,8.145377,0.0,0.0,0.10388595,0.12657973,0.1635709,0.44000244,0.0,0.4127502,0.31103083,0.08561271,0.98049843,0.0,0.35601142,0.0,0.0,0.28223264,0.0,0.0,0.0,0.22485916,0.0,0.0,0.1265342,0.045196764,0.017578688,0.0,0.0,0.0,0.0,0.36388665
0.0,0.0,0.38577357,0.0,0.34459788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1539631,0.0,0.0,0.045160055,0.929876,0.0,0.0,0.4271524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026463106,0.0,0.0,0.0,0.0,0.0,0.8665274,1.1253893,0.005207291,0.0,0.0,0.0,0.86293614,0.29246777,0.0,0.19058552,0.026453476,2.1179285,0.4100982,0.4439108,0.12989923,0.0,0.0,1.2941916,0.22620927,0.0,0.0,0.0048277667,0.24155428,0.0,0.0,0.34734264,0.43131146,0.911937,0.0,0.0,0.0,0.0,0.0,0.0,0.5273248,0.2525589,0.0,0.3231536,0.203187,0.14503837,0.21013872,0.02831173,0.0,0.15092522,0.25757298,0.01753463,0.34731868,0.0,0.0,0.15540741,0.0,0.0,0.0,0.0,0.3484832,0.05296422,0.0,0.14902855,0.0,0.0,0.0,0.35305974,0.0,0.0,1.1008664,0.0,0.47770503,0.8867545,0.0,0.0,0.0,0.102074966,0.0,0.5968304,0.0,0.01704955,0.0,0.33627072,0.47987303,0.0,0.0,0.037124474,0.0,0.14184552,0.017081223,0.16694376,0.2789226,0.0,0.0,0.0,0.0,0.0,0.11850521,0.0,0.0,0.0,0.0,0.58826417,0.0,0.052656975,9.115481,0.69563013,0.15205513,0.535604,0.24972211,0.0,0.17603336,0.05438969,0.0,0.0,0.0,0.19022621,0.0,0.0,0.0,0.0,0.01383915,0.48586527,1.3399034,0.0,0.0,0.085257724,0.06730484,1.1336118,0.23367569,0.9387683,0.0,0.0,0.6392584,0.15516041,0.1037599,0.30830854,0.0,0.0,0.42816064,0.0,0.8537699,0.0,0.0,0.43244782,0.0014684146,0.33879662,0.0,0.0,3.168268,0.2373049,0.0,0.0,0.04874844,0.0,0.0,0.0,0.09515231,0.014876837,0.0,0.0,0.0,0.0,0.0,0.0,0.23180251,0.0,0.0,1.0645152,0.23275915,0.6312132,0.0,0.7034288,0.0,0.6526576,0.028316611,0.0,0.07411181,0.0,0.110372305,0.0,0.0,0.24931276,0.0,0.0,0.036871146,0.048853874,0.025998948,0.3178938,0.0,0.0,0.0,1.0102298,0.0,0.0,7.9447203,0.0,0.0,0.08456624,0.18123902,0.17959848,0.48773023,0.0,0.39285484,0.21712217,0.026336344,1.0511466,0.0,0.40773165,0.0,0.0,0.3116137,0.0,0.0,0.0,0.30016404,0.0,0.0,0.2030033,0.007880542,0.02998395,0.0,0.0,0.0,0.0,0.5614535
0.0,0.0,0.5687732,0.0,0.11038602,0.0,0.21713014,0.0,0.0,0.0,0.0,0.0,0.44741198,0.0,0.0,0.26834005,1.0055522,0.0,0.0,0.5736548,0.0,0.0,0.0,0.07770291,0.0,0.0,0.0,0.0,0.0,0.27424696,0.0,0.0,0.0,0.0,0.12440067,0.78648615,0.3832427,0.0,0.35057762,0.0,0.0,0.0,0.40366974,0.13916856,0.0,0.0,1.9121927,0.28400862,0.36536267,0.0,0.04578041,0.0,1.1432176,0.4289045,0.23199843,0.0,0.25756767,0.21147378,0.0,0.0,0.03828679,0.1947577,1.2232674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04630105,0.17320839,0.0,0.03947309,0.0,0.0,0.0,0.061939895,0.21969324,0.5788672,0.0,0.0,0.0,0.0,0.1500266,0.0,0.0,0.0681122,0.0,0.100399315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4285104,0.0,1.0976664,0.9628199,0.0,0.0,0.0,0.22814731,0.0,0.82376605,0.0,0.15674071,0.0,0.0,0.25379282,0.0,0.0,0.1353045,0.0,0.0,0.4140766,0.17852369,0.03210169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26066247,0.5170642,0.0,0.43520546,10.1237545,1.2660949,0.37348676,0.6965617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12779877,0.0,0.14195655,0.093568526,1.00608,0.0,0.0,0.0,0.16944803,1.1997536,0.0,0.680181,0.0,0.178785,0.26289648,0.0,0.3386024,0.5444419,0.0,0.0,0.6146119,0.0,0.35627753,0.0,0.0,0.04989733,0.0,0.07385289,0.0,0.0,2.74253,0.0,0.0,0.0,0.05904245,0.0,0.0,0.0,0.035969686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020496855,0.0,0.9203035,0.57754844,0.04765808,0.0,0.7310004,0.0,0.77719164,0.0,0.0,0.52477205,0.0,0.24619356,0.0,0.0,0.0,0.0,0.0,0.21267287,0.0,0.0,0.39222372,0.0,0.0,0.0,0.5995055,0.0,0.0,9.148771,0.0,0.0,0.0,0.5149435,0.0,0.0,0.0,0.6821752,0.0,0.0,0.9682343,0.3732393,0.47820354,0.0,0.0,0.0,0.0,0.0,0.0,0.34766352,0.0,0.0,0.27904347,0.22403207,0.0,0.0,0.0,0.0,0.0,0.92232716
0.0,0.0,0.47906443,0.0,0.1910341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9820648,0.0,0.0,0.10217648,0.94674283,0.0,0.0,0.4486593,0.0,0.0,0.0,0.00661679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97952497,0.9781528,0.0,0.03016902,0.0,0.0,0.60526145,0.29360965,0.0,0.13859197,0.0,1.9266382,0.36834955,0.4674379,0.101952836,0.0,0.0,1.2703424,0.3580156,0.029134722,0.0,0.061282437,0.0,0.0,0.0,0.20473446,0.3896513,0.93401974,0.0,0.0,0.0,0.0,0.0,0.0,0.3247474,0.075125925,0.0,0.20728646,0.11255965,0.011394935,0.11529855,0.0,0.0,0.02203744,0.08941829,0.059742715,0.11377016,0.0,0.0,0.24716674,0.0,0.0,0.0,0.0,0.2644239,0.0,0.0,0.028009493,0.0,0.0,0.0,0.20386344,0.0,0.0,0.98278844,0.0,0.6330833,0.8257724,0.0,0.0,0.0,0.16128048,0.0,0.5437285,0.0,0.00901277,0.0,0.30409193,0.48358127,0.0,0.0,0.08457921,0.0,0.0064191693,0.0,0.2321332,0.26913476,0.0,0.0,0.0,0.0,0.0,0.010054617,0.0,0.0,0.0,0.061287567,0.6796077,0.0,0.09400561,9.798249,0.7795244,0.042414516,0.40538898,0.032760676,0.0,0.15895833,0.0,0.0,0.0,0.0,0.038150765,0.0,0.0,0.0,0.0,0.0463134,0.35975716,1.047461,0.0,0.0,0.08079667,0.0,1.0930305,0.063667625,0.79598,0.0,0.0,0.62870324,0.0,0.08360005,0.36915568,0.0,0.0,0.3322929,0.0,0.7458611,0.0,0.0,0.17958012,0.0,0.36245424,0.0,0.0,3.0676548,0.3163378,0.0,0.0,0.18422107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034117494,0.0,0.0,0.9659912,0.33770588,0.43932626,0.0,0.69383913,0.0,0.6611579,0.07267155,0.0,0.18073617,0.0,0.12128249,0.0,0.0,0.044190872,0.0,0.0,0.0,0.0,0.0,0.4787583,0.0,0.0,0.0,0.8714589,0.0,0.0,8.651433,0.0,0.0,0.017718222,0.14994067,0.023589766,0.41538975,0.0,0.4770456,0.16044056,0.0,0.9600095,0.13147014,0.44085622,0.0,0.0,0.10063575,0.0,0.0,0.0,0.20082067,0.0,0.0,0.02206584,0.051437866,0.0,0.0,0.0,0.0,0.0,0.5854014
