0,1,2,3,4,5,6,7
-0.23876387,-0.12111588,-0.44054624,0.14594214,0.13718577,0.417846,0.57204914,-0.43850568
0.33007744,0.30379024,-0.4829647,0.44439384,0.02524817,0.20887174,-0.27554974,-0.49782237
0.48251942,0.35646036,-0.4481731,0.39200762,-0.010791298,0.021423094,-0.27375287,-0.45832953
0.30191332,0.2876508,-0.483845,0.44807628,0.028335284,0.24942107,-0.282452,-0.49843165
0.26901746,0.2932369,-0.4810027,0.47240463,0.037749972,0.24359061,-0.29195523,-0.49103224
0.4592868,0.35183477,-0.45545423,0.40459442,-0.0051697264,0.04708911,-0.27231047,-0.46662155
0.5359086,0.35772097,-0.4211078,0.36524865,-0.030250901,-0.012779048,-0.30103844,-0.4270793
0.14624338,0.21200609,-0.50228,0.44792125,0.06318081,0.40496638,-0.21406811,-0.5166555
0.31073594,0.30652934,-0.49719638,0.4569947,0.034801405,0.18766794,-0.23158443,-0.51319855
0.1015917,0.17572641,-0.49779713,0.4303224,0.06495448,0.472081,-0.19337234,-0.51122165
0.56008464,0.3612336,-0.41228724,0.34632155,-0.035771932,-0.036533475,-0.29729795,-0.41820526
0.12073197,0.19108967,-0.49944705,0.43750036,0.064543605,0.44500837,-0.2050388,-0.51362956
0.5046872,0.35307872,-0.43370903,0.3819325,-0.020886505,0.021881165,-0.3003267,-0.442198
0.42516854,0.33314267,-0.45621866,0.4178929,0.0021297892,0.114819616,-0.30853093,-0.46593803
0.4655825,0.34623298,-0.44538584,0.4031061,-0.0092603285,0.06265919,-0.30357853,-0.45422545
0.37801024,0.33566913,-0.47136584,0.44777355,0.015870681,0.11634445,-0.27575588,-0.48157898
