0,1,2,3,4,5,6,7
0.36662644,0.32942215,-0.4656503,0.44958222,0.017254476,0.144811,-0.30298817,-0.47438586
0.26547337,0.29255372,-0.4835785,0.4740551,0.040865872,0.24322422,-0.2833598,-0.49420545
0.4715598,0.35444698,-0.44301262,0.4032111,-0.0113175865,0.0391606,-0.29968956,-0.44909224
0.24924609,0.2787601,-0.48533854,0.47067228,0.040985078,0.27861527,-0.28098202,-0.49479908
0.31689468,0.3084191,-0.4742249,0.46285787,0.027095614,0.20367917,-0.2984502,-0.48377353
0.42159352,0.33114466,-0.45695597,0.4190584,0.0028122358,0.119411014,-0.30893815,-0.4674118
0.38057134,0.3187694,-0.46263045,0.4366943,0.012903778,0.16473335,-0.31607574,-0.47076026
0.11140442,0.19397226,-0.4925586,0.44979838,0.06526448,0.44353357,-0.22315095,-0.50423545
0.44881546,0.34514934,-0.4469397,0.41249174,-0.006333572,0.07822097,-0.31506944,-0.45177943
0.3649702,0.31485274,-0.46534342,0.4433398,0.01611816,0.17600064,-0.31226742,-0.47520837
0.25940982,0.28692743,-0.4850705,0.4719783,0.04133668,0.25771728,-0.27962938,-0.4959866
0.2726094,0.29601058,-0.49026334,0.47367072,0.039504793,0.22929218,-0.2579154,-0.5026768
0.4200366,0.33960712,-0.4551489,0.42717427,0.00357884,0.100534484,-0.30930263,-0.46131307
-0.23501904,-0.108486935,-0.4172983,0.13387373,0.14194798,0.23605458,0.69822294,-0.4213672
-0.23588404,-0.11044152,-0.42889184,0.14777865,0.14046745,0.27211553,0.6693203,-0.4296592
-0.23392874,-0.1205331,-0.41028827,0.109720975,0.14230433,0.25363836,0.7043636,-0.41190174
