0,1,2,3,4,5,6,7
0.5363849,0.35857973,-0.42191878,0.36169738,-0.02842583,-0.011451478,-0.29956272,-0.4291788
0.62998456,0.3624302,-0.38585985,0.28343365,-0.06061671,-0.096901774,-0.28045177,-0.38836044
0.6239037,0.36158165,-0.38712904,0.29048255,-0.057110004,-0.09237135,-0.2813224,-0.39346856
0.25841555,0.2840691,-0.48341495,0.48151484,0.039558716,0.2522545,-0.28049,-0.4930596
0.43049583,0.34656635,-0.451304,0.42873928,-0.0023721603,0.07580386,-0.30315435,-0.45762217
0.4092986,0.33147117,-0.4556765,0.43485352,0.005177054,0.11724309,-0.31036073,-0.46450657
0.49873453,0.35806277,-0.4328574,0.39185497,-0.019648751,0.009523733,-0.29885468,-0.43857527
0.09279115,0.19572446,-0.5035129,0.48018467,0.06957877,0.40797085,-0.18007027,-0.51504606
0.14933988,0.23040782,-0.4973413,0.48469537,0.062247388,0.356918,-0.22566096,-0.510043
0.4921294,0.35413054,-0.43396822,0.39463976,-0.017068375,0.026737534,-0.3067681,-0.4395661
0.121094204,0.20121959,-0.49309438,0.45994425,0.062499106,0.42248303,-0.2239745,-0.5075367
0.28967407,0.2918564,-0.47599807,0.46419695,0.032059547,0.24089798,-0.29907003,-0.49025834
-0.026017804,0.09436386,-0.5055285,0.40950596,0.08949826,0.53930306,-0.052609466,-0.5153047
0.056838885,0.16860709,-0.50316614,0.46536183,0.07632623,0.44926134,-0.15611857,-0.5163029
0.15946406,0.24056432,-0.49897555,0.4930126,0.05903959,0.3348252,-0.22334473,-0.50910276
0.12950999,0.20666589,-0.49385095,0.46740836,0.062001225,0.4077992,-0.22711496,-0.50639063
