0,1,2,3,4,5,6,7
0.1543721,0.23030019,-0.49874637,0.48111612,0.05972801,0.35920608,-0.21884242,-0.51227134
0.09566743,0.19784833,-0.5016256,0.4694113,0.07315044,0.41483223,-0.19650346,-0.513496
-0.15199131,-0.004936058,-0.51587003,0.33640563,0.12125366,0.4761594,0.287801,-0.52280396
0.40061048,0.35155597,-0.46338004,0.44695726,0.0092401635,0.06913704,-0.27590817,-0.46950737
0.29020932,0.30611324,-0.48718256,0.4807567,0.034769814,0.1962114,-0.25868025,-0.49696678
0.42870152,0.3696665,-0.46354795,0.43961456,-0.0016674593,0.005351828,-0.23734035,-0.46374795
-0.040135346,0.07976478,-0.505091,0.39383635,0.09193744,0.55580807,-0.03616153,-0.5129522
0.12982997,0.2229469,-0.5062733,0.48422274,0.06761647,0.3612164,-0.19157445,-0.52048486
0.5110072,0.3709179,-0.43951246,0.37970033,-0.01970373,-0.036156256,-0.25016484,-0.44684476
-0.015040254,0.110550754,-0.5070087,0.4189285,0.08728271,0.52457255,-0.07109585,-0.5168598
0.17653114,0.28246692,-0.53758466,0.5136572,0.06075524,0.17486182,-0.055183824,-0.546713
0.13405925,0.22779335,-0.54015136,0.4887085,0.06966101,0.28907448,-0.05844451,-0.55471283
0.10224536,0.2030596,-0.50435895,0.47297397,0.069978304,0.4015941,-0.1859455,-0.51911455
-0.0832783,0.041420065,-0.5099587,0.36379617,0.101413116,0.5621137,0.07239854,-0.51715136
-0.22670308,-0.08702432,-0.46444157,0.2178492,0.13694336,0.35637793,0.5611843,-0.4660277
-0.072432846,0.06092431,-0.5167629,0.39017126,0.101487346,0.52853686,0.06371489,-0.5273079
