0,1,2,3,4,5,6,7
0.59115946,0.37210524,-0.40449467,0.3179659,-0.04518353,-0.09033956,-0.26231188,-0.410292
0.5960876,0.3703055,-0.39785957,0.316118,-0.048370853,-0.08542167,-0.27767015,-0.40322864
0.31359756,0.30328065,-0.47567418,0.45880032,0.028688382,0.21166171,-0.29391655,-0.49081883
0.039504293,0.14324501,-0.4981738,0.429773,0.07396663,0.5065522,-0.15283844,-0.5095217
0.28824937,0.30528,-0.48162585,0.4741239,0.032369398,0.20601952,-0.27612776,-0.4972134
0.5823857,0.36742544,-0.40874574,0.32592693,-0.041228037,-0.07584699,-0.27008522,-0.41488007
0.06896788,0.17037779,-0.5036929,0.45310768,0.07145629,0.4555766,-0.16115798,-0.5182411
0.4628343,0.3640271,-0.4489413,0.4124071,-0.012951787,0.01364398,-0.2697948,-0.4566154
-0.1394634,-0.030872086,-0.4877043,0.265896,0.10206867,0.62957776,0.16401975,-0.48718786
0.5263641,0.3629893,-0.42840508,0.37036565,-0.024591181,-0.021555537,-0.28644204,-0.43285048
-0.092517495,0.016260348,-0.4942057,0.32096773,0.092476204,0.62003756,0.056454863,-0.4977257
0.13570288,0.20161125,-0.4951987,0.4531854,0.061609317,0.4195671,-0.22467218,-0.50993043
-0.04259048,0.06405591,-0.49599525,0.36065415,0.08469553,0.59806377,-0.038734656,-0.50164354
-0.14727207,-0.022938821,-0.49685532,0.29945704,0.11495615,0.58086056,0.19654754,-0.5019962
-0.06858801,0.042705167,-0.49706575,0.34747574,0.09019153,0.60513186,0.007693566,-0.5012784
0.24098024,0.2746261,-0.49413553,0.4777738,0.04570707,0.26799223,-0.24750745,-0.5088247
