0,1,2,3,4,5,6,7
0.100888886,0.19964206,-0.50071836,0.4702112,0.07059095,0.41330296,-0.19827913,-0.5128645
0.016951589,0.1404312,-0.49865642,0.43820065,0.0785804,0.5058944,-0.13512783,-0.50887144
0.18474755,0.2480156,-0.49256954,0.48059586,0.05313653,0.33431116,-0.25093725,-0.50319237
-0.04856536,0.0814995,-0.5096135,0.40326002,0.09526733,0.5383836,-0.0072627566,-0.5193161
-0.025489964,0.0916988,-0.5024521,0.39685336,0.08707714,0.5570393,-0.06405726,-0.5089326
-0.06560508,0.06165251,-0.50532645,0.3811128,0.09596594,0.566463,0.004294708,-0.51106256
0.1798899,0.2409878,-0.49273217,0.47516108,0.054083027,0.3481675,-0.24905497,-0.50480455
0.049410496,0.14365521,-0.49706182,0.42587447,0.07286784,0.5102184,-0.15758163,-0.5079545
0.056588937,0.14880323,-0.4986882,0.4279838,0.073215425,0.5009006,-0.15946504,-0.5109835
-0.017725952,0.0929666,-0.49932536,0.3945512,0.08187397,0.5624651,-0.07302366,-0.5075861
-0.034865677,0.07653887,-0.49891523,0.3787999,0.08530492,0.5784681,-0.046887167,-0.50637907
0.5069597,0.34603497,-0.43473,0.3775928,-0.021400124,0.03516429,-0.3048216,-0.44393072
-0.060822472,0.060490895,-0.5059282,0.37925908,0.09480458,0.5626173,0.014771571,-0.5168137
0.40969875,0.3336622,-0.4606141,0.43295035,0.0056876666,0.11046006,-0.29268673,-0.47255245
-0.2140545,-0.07967197,-0.47653982,0.23638073,0.13287348,0.42556554,0.48481327,-0.48068887
-0.001751947,0.10519632,-0.4983618,0.40223062,0.0806859,0.55140406,-0.09994402,-0.5081647
