0,1,2,3,4,5,6,7
-0.12980475,0.024333991,-0.52213687,0.35700226,0.111553,0.4883391,0.23062383,-0.52761203
-0.10339979,0.04867118,-0.5238393,0.37688825,0.10484761,0.50580263,0.15555665,-0.5286398
0.23756392,0.3076639,-0.50881666,0.49997166,0.03825051,0.18377657,-0.19079727,-0.5180732
0.048736013,0.14006755,-0.49658,0.42264223,0.072183326,0.51424944,-0.15691917,-0.50843006
-0.16516206,-0.0046034236,-0.5033532,0.2938594,0.12173573,0.25006562,0.5470108,-0.5063687
-0.23288926,-0.11387178,-0.4520771,0.16744483,0.13440144,0.4397513,0.5351493,-0.45006073
-0.13538514,0.0036234658,-0.50377226,0.3309533,0.11168766,0.5610982,0.17203969,-0.5113103
-0.0026211508,0.09405003,-0.49572867,0.3829911,0.07766399,0.5743652,-0.097574905,-0.5032601
-0.218563,-0.10127497,-0.46392387,0.18670143,0.12684633,0.5313161,0.4257349,-0.4607102
-0.11637365,0.034378372,-0.51772267,0.36874458,0.10759152,0.51424164,0.16805303,-0.5263114
-0.22301385,-0.10493153,-0.45988342,0.17980252,0.1296423,0.50603795,0.46112123,-0.45816824
-0.20286682,-0.08754461,-0.47201544,0.20458019,0.12311088,0.5528624,0.38025278,-0.4702382
-0.21811388,-0.083623745,-0.47115228,0.2189368,0.1295682,0.48182836,0.4512061,-0.47220993
-0.21148263,-0.10201302,-0.463033,0.17381579,0.12459513,0.5398191,0.4272887,-0.459078
-0.106200986,0.0053945305,-0.49382904,0.31087255,0.09742613,0.62067825,0.0844967,-0.49629658
-0.042388525,0.06821401,-0.49933937,0.37365934,0.08663639,0.5828877,-0.034793932,-0.50607735
