0,1,2,3,4,5,6,7
0.5862562,0.3645941,-0.40116614,0.32735518,-0.045759734,-0.06849878,-0.28988394,-0.40553704
0.5479076,0.35976508,-0.42052618,0.35514203,-0.03192872,-0.03204063,-0.28557217,-0.42871982
0.52900165,0.37259525,-0.4323947,0.37137902,-0.031604167,-0.056054015,-0.2483234,-0.43662012
0.3283621,0.30246767,-0.47082305,0.4561826,0.024648752,0.20924239,-0.30428565,-0.48366836
0.3554089,0.30441552,-0.46661782,0.43573242,0.017179454,0.20714237,-0.31962812,-0.47755167
0.082218416,0.15991499,-0.4949218,0.42441052,0.0658289,0.49735343,-0.18799461,-0.505529
0.3850194,0.3111827,-0.4635423,0.4276373,0.009226826,0.17724289,-0.31277958,-0.4773354
0.11092303,0.19295406,-0.49937978,0.45670584,0.065346815,0.42989334,-0.19821797,-0.51394117
0.18702778,0.2270277,-0.49024132,0.45662987,0.04826351,0.3800322,-0.25322962,-0.50373864
-0.008576355,0.09363874,-0.49541488,0.38520047,0.07962185,0.57375836,-0.09205547,-0.5033194
0.40802878,0.32838735,-0.45727426,0.43012297,0.005028832,0.12701762,-0.30801666,-0.46961236
0.36378875,0.3327116,-0.47156826,0.4633721,0.017153379,0.12128722,-0.27463543,-0.479
-0.052773733,0.055191543,-0.5013706,0.3624718,0.08842729,0.58641636,-0.00030013724,-0.50961447
0.08131256,0.16378301,-0.49546146,0.43662152,0.066801965,0.48312917,-0.1859922,-0.507911
0.10151577,0.17935416,-0.4960864,0.4483009,0.06271076,0.45562655,-0.19817272,-0.5095593
0.16163893,0.22219521,-0.49298444,0.46544653,0.05619575,0.3830625,-0.24066666,-0.50696415
