0,1,2,3,4,5,6,7
0.033357292,0.14268512,-0.49814054,0.43046007,0.07981769,0.5064221,-0.15088011,-0.509401
0.18579787,0.24881735,-0.48966086,0.48000878,0.04918789,0.33654007,-0.26344758,-0.49830666
0.0023789736,0.114265695,-0.50210416,0.4103738,0.08341633,0.53642637,-0.09927619,-0.5117178
0.03825216,0.15109627,-0.5024405,0.44644102,0.079424314,0.48127136,-0.14537513,-0.514671
0.05531873,0.16602468,-0.4985273,0.45438823,0.07566483,0.46824595,-0.17556645,-0.50850224
0.028290486,0.15267955,-0.5032224,0.45460543,0.078428775,0.4768308,-0.13956317,-0.5128285
0.19894989,0.2675597,-0.4922968,0.49109402,0.048709083,0.2947062,-0.25451046,-0.50129974
0.14684007,0.2162518,-0.49291554,0.45752335,0.060836203,0.40310994,-0.23774251,-0.5066159
0.019808747,0.1387227,-0.4999806,0.4396287,0.07862895,0.5018858,-0.13427053,-0.51089054
0.08946341,0.18860848,-0.4969596,0.46296492,0.0709008,0.4372531,-0.20481017,-0.5069058
0.05153682,0.15292315,-0.49824408,0.43574658,0.07691624,0.49180207,-0.16334726,-0.51124215
-0.054909177,0.06392283,-0.50198054,0.37384585,0.09257726,0.57701594,-0.015903754,-0.5092965
-0.018315597,0.09734192,-0.49966937,0.39674208,0.085730195,0.556591,-0.079260096,-0.50959784
0.060227495,0.17522703,-0.49933183,0.46682584,0.07418683,0.44946003,-0.17856345,-0.50892687
-0.04095247,0.07747478,-0.5040184,0.3855974,0.0912094,0.56208307,-0.028741993,-0.51431304
0.0580099,0.1607132,-0.4959752,0.4442566,0.07424816,0.48245066,-0.17809166,-0.5074079
