0,1,2,3,4,5,6,7
0.5841855,0.3709334,-0.41307133,0.32130793,-0.04482242,-0.088329114,-0.24629141,-0.42047414
0.5966506,0.36933503,-0.4036624,0.3116764,-0.049021095,-0.09299558,-0.26244947,-0.40936917
0.44973075,0.3661088,-0.46850705,0.41784236,-0.007923983,-0.010075259,-0.20292324,-0.4777796
0.53282225,0.36543304,-0.42441547,0.36470416,-0.027885338,-0.026901007,-0.2875766,-0.43037182
0.32975054,0.31957167,-0.4768714,0.467994,0.022433845,0.1658146,-0.27795961,-0.48729306
0.6036234,0.3681504,-0.39723694,0.30864915,-0.04964175,-0.08835682,-0.2727359,-0.402972
-0.047185574,0.056652445,-0.4977914,0.35637498,0.08506524,0.5981662,-0.017426517,-0.50440264
0.61517537,0.36242285,-0.39275694,0.29609948,-0.05367271,-0.08565099,-0.2805195,-0.39920932
0.5787174,0.36183605,-0.41037506,0.32917503,-0.04036456,-0.060703304,-0.27846202,-0.4177818
0.19656329,0.28672484,-0.5150261,0.5160453,0.05512505,0.20634224,-0.16232912,-0.5250053
0.24613026,0.28359336,-0.4875541,0.48186222,0.043197397,0.25655314,-0.26771584,-0.49973708
-0.21070583,-0.06478865,-0.4666646,0.2319203,0.1330787,0.27688184,0.60451394,-0.46907562
-0.105181955,0.0137845455,-0.4994444,0.3269768,0.10053694,0.5991024,0.09549081,-0.50422055
0.16468422,0.26017374,-0.5244711,0.5124687,0.06260884,0.243708,-0.12167826,-0.53793645
-0.038130485,0.07371929,-0.49795035,0.37427413,0.085972935,0.5832325,-0.046367772,-0.5053458
0.013967505,0.11411648,-0.4978933,0.40474904,0.07804201,0.54456544,-0.115403794,-0.50902134
