0,1,2,3,4,5,6,7
0.3657482,0.3205911,-0.46344185,0.44849986,0.015884575,0.16041254,-0.3141263,-0.47207972
0.19380906,0.25146896,-0.49148914,0.4752373,0.05569612,0.3274735,-0.25777996,-0.50497305
0.1630011,0.23622787,-0.49493656,0.47221792,0.06252001,0.35703456,-0.24622622,-0.50760746
0.2943834,0.3112555,-0.47743458,0.47745913,0.031197311,0.19543289,-0.2928938,-0.4853796
-0.0053118793,0.11021787,-0.49917087,0.409339,0.08313656,0.54472387,-0.10509012,-0.5063736
0.05536152,0.16081531,-0.49678287,0.44099826,0.07452376,0.48524407,-0.17862512,-0.5068317
0.05015845,0.1561212,-0.49825853,0.44188,0.07657019,0.48716754,-0.16673352,-0.50852287
0.21195385,0.26769146,-0.49501354,0.48687884,0.05088809,0.28131306,-0.2446003,-0.50967777
0.096822515,0.18248215,-0.5001169,0.442212,0.067768075,0.45738795,-0.19120845,-0.51117545
-0.009237671,0.08807159,-0.49414122,0.37216407,0.07928899,0.5834653,-0.08608674,-0.50531864
0.42383233,0.32517415,-0.4558278,0.4183953,0.0005449889,0.13151856,-0.3146354,-0.46422142
-0.0337668,0.07083917,-0.49391726,0.36114678,0.08371695,0.5971782,-0.0576531,-0.50249994
0.04710179,0.14750803,-0.49864,0.4355356,0.074155234,0.4979635,-0.15132877,-0.5111973
-0.0074339695,0.09304694,-0.4975893,0.3818576,0.07857055,0.5717127,-0.082126744,-0.5080386
0.025347304,0.117222846,-0.49427986,0.391583,0.07493577,0.5551806,-0.13116474,-0.506874
-0.02403362,0.07557107,-0.4965086,0.36498472,0.080918945,0.5896915,-0.05666271,-0.5064407
