0,1,2,3,4,5,6,7
-0.21091197,-0.06576328,-0.45595253,0.21522805,0.13497089,0.2353668,0.64230025,-0.45914173
-0.17389582,-0.03779578,-0.46576625,0.217496,0.1255876,0.19277778,0.65531737,-0.47086376
-0.22059646,-0.0950311,-0.41859156,0.14026608,0.13772713,0.20679277,0.71142906,-0.42373282
0.34911907,0.3317385,-0.47515678,0.46988443,0.020775361,0.12430818,-0.2675559,-0.48376638
0.31635863,0.33269772,-0.4956778,0.48540735,0.030271608,0.10698945,-0.20393243,-0.5039455
-0.23852924,-0.12090968,-0.42399728,0.13214628,0.14241506,0.30131054,0.6635202,-0.42416874
-0.23470476,-0.115532055,-0.42008722,0.1286364,0.14106484,0.26298815,0.6870659,-0.42121702
-0.23608436,-0.11877764,-0.4169859,0.12471905,0.14233667,0.2666704,0.688663,-0.41844285
0.20535319,0.29407087,-0.55111456,0.49451178,0.054825485,0.08027439,0.044937912,-0.558224
0.076685004,0.19411656,-0.5222174,0.4787384,0.0779525,0.38617948,-0.11750576,-0.53433883
0.10346718,0.2140722,-0.521914,0.48969707,0.07486072,0.35112464,-0.13402691,-0.5333051
-0.19692862,-0.07544292,-0.4783294,0.22825402,0.124439806,0.5526896,0.3516951,-0.47957066
-0.11024082,0.055017587,-0.5375884,0.3785142,0.12069845,0.2705891,0.4069881,-0.5469186
-0.23453711,-0.12229599,-0.41564777,0.11468814,0.14220046,0.2741141,0.68961036,-0.41617015
-0.23790711,-0.1272593,-0.4171895,0.11247892,0.1427183,0.3068052,0.67325217,-0.41562027
-0.144563,-0.03128815,-0.49057552,0.27408507,0.10643699,0.6115254,0.18850833,-0.49143457
