0,1,2,3,4,5,6,7
0.2753258,0.31861714,-0.4974016,0.4829777,0.033799928,0.16598487,-0.24077679,-0.5053078
0.31965148,0.3115536,-0.4729447,0.4634275,0.028262738,0.18724197,-0.3046589,-0.4833633
0.07959525,0.17849118,-0.49649286,0.44623134,0.072801515,0.46017584,-0.19792305,-0.5098456
0.37537783,0.33561224,-0.46205604,0.45054612,0.013544266,0.115336336,-0.3068709,-0.47150043
0.37181073,0.33717993,-0.46260762,0.45174384,0.013479666,0.11783193,-0.3066026,-0.4710806
0.19209595,0.25133786,-0.49435353,0.47362235,0.056081343,0.3229989,-0.25469682,-0.5088035
0.09868188,0.19258545,-0.49314985,0.4585739,0.063329,0.44035578,-0.21707487,-0.5046192
0.4049008,0.31906074,-0.4565734,0.42656773,0.0028046344,0.15417701,-0.32219285,-0.4650267
0.091612466,0.20517604,-0.5041107,0.4751594,0.06970186,0.40249857,-0.18767715,-0.517223
0.2535937,0.27308828,-0.48166916,0.4627047,0.03950753,0.28790307,-0.2923432,-0.49507442
0.09994522,0.18530364,-0.49375388,0.45153394,0.06451288,0.45056844,-0.21460038,-0.50474805
0.28491113,0.3136195,-0.48975763,0.4831293,0.03534838,0.17083527,-0.2628638,-0.49765489
0.25211257,0.30306068,-0.49890786,0.49352542,0.040313218,0.19704683,-0.22776015,-0.50969595
0.15146661,0.23213828,-0.49483642,0.47699106,0.06056413,0.36336884,-0.24039514,-0.507239
-0.01653588,0.086880736,-0.49587545,0.3807429,0.080371134,0.5780655,-0.080855355,-0.5041467
0.098079756,0.21036653,-0.5079064,0.47771937,0.0650534,0.39223167,-0.17101231,-0.5221292
