0,1,2,3,4,5,6,7
0.41403055,0.34139246,-0.45312363,0.43579108,0.0038479553,0.09239685,-0.31163692,-0.459484
0.1005156,0.19667326,-0.49710354,0.46129474,0.06979726,0.42635843,-0.20774685,-0.5113703
0.057592474,0.17415851,-0.49919775,0.45920512,0.07470384,0.4558975,-0.17983936,-0.51041037
0.08288513,0.18743981,-0.49658495,0.4623326,0.073614806,0.43847805,-0.20083967,-0.5095386
0.4095435,0.34336463,-0.45718405,0.43565834,0.0056336205,0.09208758,-0.29750088,-0.4674834
0.25890642,0.28818405,-0.48314595,0.46692684,0.042237762,0.25739706,-0.28794038,-0.49751362
0.1675112,0.2228053,-0.48938173,0.45852235,0.05311909,0.3900225,-0.2505578,-0.50481904
0.25263375,0.2822074,-0.484005,0.46847582,0.043501932,0.2697517,-0.28240296,-0.49839234
0.16292708,0.24571307,-0.49731928,0.49426797,0.060867384,0.32367745,-0.2322758,-0.5089485
-0.13157758,0.024320733,-0.52800983,0.37044957,0.121871956,0.4140603,0.29693797,-0.5399979
-0.23385663,-0.11185991,-0.44799486,0.1666528,0.13659921,0.4002332,0.570666,-0.44701248
-0.23389855,-0.12488993,-0.41791308,0.11252522,0.14228518,0.3000229,0.6771235,-0.41668415
-0.23662995,-0.12968928,-0.42018017,0.11039065,0.14084959,0.335288,0.6565083,-0.4185567
-0.23580536,-0.11317274,-0.4267412,0.14097719,0.14207725,0.2829814,0.66859394,-0.42699277
-0.23427469,-0.12665735,-0.41715994,0.10965379,0.14269932,0.29999325,0.67798024,-0.4159455
-0.08898067,0.05258863,-0.5312582,0.39285824,0.10965665,0.46699312,0.16497487,-0.5435256
