0,1,2,3,4,5,6,7
-0.15786189,0.009211573,-0.518956,0.34629345,0.122161366,0.42409083,0.334463,-0.5283165
-0.2237813,-0.101952665,-0.45930392,0.18296792,0.13123588,0.48191625,0.48406592,-0.45967847
-0.23906761,-0.11363037,-0.43145326,0.15000834,0.13711938,0.31979623,0.64373285,-0.4310651
-0.076385275,0.029941129,-0.4943263,0.32604173,0.0889272,0.6202905,0.026265873,-0.49924824
-0.23886192,-0.11459519,-0.43924642,0.15740499,0.13841769,0.34724775,0.6171527,-0.43758586
-0.23620103,-0.107177995,-0.43074533,0.15535906,0.13838097,0.28955692,0.6592287,-0.4306611
-0.2411263,-0.12123676,-0.42683762,0.13205194,0.13993786,0.33454025,0.64471036,-0.42471218
-0.23306884,-0.12239437,-0.4142405,0.1113188,0.13994953,0.2879863,0.687783,-0.41369566
-0.22805697,-0.094085425,-0.46355242,0.20156303,0.13315003,0.44102976,0.50662804,-0.46338037
-0.24214287,-0.118723504,-0.43945262,0.15383089,0.13866062,0.38614723,0.5922127,-0.43753484
-0.2240575,-0.11088286,-0.45652783,0.16625705,0.13055031,0.5009831,0.47687176,-0.45388317
-0.23395535,-0.12190242,-0.41473305,0.11324236,0.14266947,0.27479354,0.6914661,-0.41422924
-0.23241886,-0.11222151,-0.45424595,0.17368077,0.13475457,0.43409222,0.53408045,-0.45282084
-0.23655024,-0.112040974,-0.44968963,0.1685503,0.13558356,0.4313529,0.5430744,-0.4488684
-0.1964162,-0.08583108,-0.47254777,0.1996181,0.11946113,0.5717514,0.35880288,-0.4701008
-0.22767654,-0.090664305,-0.46602768,0.21209435,0.13506123,0.41194457,0.52144796,-0.46682933
