0,1,2,3,4,5,6,7
-0.23899528,-0.10909184,-0.42922592,0.15494798,0.14234066,0.27349508,0.6651399,-0.43042427
-0.22892287,-0.10646466,-0.4146756,0.12792008,0.14029409,0.22886087,0.7076201,-0.41851437
-0.21918099,-0.086402476,-0.4273797,0.16120514,0.13410024,0.21453786,0.69595534,-0.4330019
-0.23019578,-0.10103211,-0.4203053,0.14517894,0.13933048,0.2335963,0.6969343,-0.4235226
-0.23629715,-0.1080076,-0.43564865,0.16195193,0.14003137,0.28653073,0.65129167,-0.43656647
-0.22686306,-0.08877082,-0.43265453,0.17173654,0.13661045,0.22766918,0.6816533,-0.43453726
-0.22696063,-0.107792646,-0.4110888,0.119822145,0.14194395,0.22153895,0.7154767,-0.41519117
-0.23022504,-0.099776655,-0.42091128,0.14935169,0.13895492,0.22859778,0.69587475,-0.4263353
-0.10855321,0.0668564,-0.53422415,0.3720242,0.11355295,0.21172705,0.45770222,-0.54104996
-0.23647128,-0.11920941,-0.4161503,0.12321513,0.1424867,0.26671892,0.6898055,-0.4174137
-0.23750615,-0.10743538,-0.41352227,0.12988836,0.1422492,0.22872679,0.70570314,-0.41666418
-0.23265652,-0.10200603,-0.42594683,0.15208116,0.140425,0.24295665,0.68450564,-0.4284989
-0.24321605,-0.11697477,-0.4285514,0.14646424,0.14242011,0.30439863,0.6521346,-0.42875782
-0.23624365,-0.11123498,-0.4166337,0.13123727,0.14238346,0.24432987,0.696718,-0.41907373
-0.24039584,-0.117181815,-0.4363145,0.15398853,0.13980208,0.33379978,0.62759477,-0.4353771
-0.23342523,-0.1061517,-0.44631547,0.17525597,0.1382683,0.32398355,0.6171414,-0.44652587
